ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
COK,Cook Islands,total,Sanitation,2021,11.38355,1935.5442,Limited service
COK,Cook Islands,total,Drinking water,2021,0,0,Limited service
COK,Cook Islands,total,Sanitation,2021,0.4829,82.10677,Open defecation
COK,Cook Islands,total,Drinking water,2021,0,0,Surface water
COK,Cook Islands,total,Sanitation,2021,2.69373,458.01448,Unimproved
COK,Cook Islands,total,Drinking water,2021,0.02839,4.82711,Unimproved
COK,Cook Islands,total,Sanitation,2022,85.43983,14534.16973,At least basic
COK,Cook Islands,total,Drinking water,2022,99.97161,17006.17061,At least basic
COK,Cook Islands,total,Sanitation,2022,11.38355,1936.45489,Limited service
COK,Cook Islands,total,Drinking water,2022,0,0,Limited service
COK,Cook Islands,total,Sanitation,2022,0.4829,82.1454,Open defecation
COK,Cook Islands,total,Drinking water,2022,0,0,Surface water
COK,Cook Islands,total,Sanitation,2022,2.69373,458.22998,Unimproved
COK,Cook Islands,total,Drinking water,2022,0.02839,4.82939,Unimproved
COL,Colombia,rural,Sanitation,2016,78.10991,7399942.52676,At least basic
COL,Colombia,total,Hygiene,2016,69.27295,32991901.73598,Basic service
COL,Colombia,rural,Hygiene,2016,32.94574,3121198.57282,Basic service
COL,Colombia,urban,Hygiene,2016,78.29353,29870703.82115,Basic service
COL,Colombia,total,Sanitation,2016,71.93392,34259217.23285,Basic service
COL,Colombia,urban,Sanitation,2016,76.28217,29103327.26711,Basic service
COL,Colombia,total,Drinking water,2016,23.57499,11227815.62104,Basic service
COL,Colombia,rural,Drinking water,2016,44.64437,4229499.14077,Basic service
COL,Colombia,urban,Drinking water,2016,18.34315,6998316.41882,Basic service
COL,Colombia,total,Hygiene,2016,4.04002,1924098.64373,Limited service
COL,Colombia,rural,Hygiene,2016,4.71024,446237.11205,Limited service
COL,Colombia,urban,Hygiene,2016,3.87359,1477861.56857,Limited service
COL,Colombia,total,Sanitation,2016,5.57029,2652902.23342,Limited service
COL,Colombia,rural,Sanitation,2016,4.17301,395340.54932,Limited service
COL,Colombia,urban,Sanitation,2016,5.91725,2257561.7362,Limited service
COL,Colombia,total,Drinking water,2016,0.19033,90646.18173,Limited service
COL,Colombia,rural,Drinking water,2016,0.70161,66468.99498,Limited service
COL,Colombia,urban,Drinking water,2016,0.06337,24177.18824,Limited service
COL,Colombia,total,Hygiene,2016,26.68703,12709954.18434,No handwashing facility
COL,Colombia,rural,Hygiene,2016,62.34402,5906320.4153,No handwashing facility
COL,Colombia,urban,Hygiene,2016,17.83288,6803634.59565,No handwashing facility
COL,Colombia,total,Sanitation,2016,3.74013,1781272.43985,Open defecation
COL,Colombia,rural,Sanitation,2016,14.86015,1407814.78302,Open defecation
COL,Colombia,urban,Sanitation,2016,0.97886,373457.68537,Open defecation
COL,Colombia,total,Drinking water,2016,2.17884,1037691.45062,Surface water
COL,Colombia,rural,Drinking water,2016,10.01341,948646.07307,Surface water
COL,Colombia,urban,Drinking water,2016,0.2334,89045.39346,Surface water
COL,Colombia,total,Sanitation,2016,17.62162,8392466.94061,Safely managed service
COL,Colombia,urban,Sanitation,2016,16.11549,6148414.49295,Safely managed service
COL,Colombia,total,Drinking water,2016,72.7216,34634356.35444,Safely managed service
COL,Colombia,rural,Drinking water,2016,38.55038,3652169.03274,Safely managed service
COL,Colombia,urban,Drinking water,2016,81.20682,30982188.01033,Safely managed service
COL,Colombia,total,Sanitation,2016,1.13404,540097.13357,Unimproved
COL,Colombia,rural,Sanitation,2016,2.85693,270658.1409,Unimproved
COL,Colombia,urban,Sanitation,2016,0.70622,269439.08033,Unimproved
COL,Colombia,total,Drinking water,2016,1.33424,635445.67347,Unimproved
COL,Colombia,rural,Drinking water,2016,6.09022,576972.75011,Unimproved
COL,Colombia,urban,Drinking water,2016,0.15326,58473.01124,Unimproved
COL,Colombia,rural,Sanitation,2017,79.32786,7500200.25649,At least basic
COL,Colombia,total,Hygiene,2017,69.42622,33568737.78631,Basic service
COL,Colombia,rural,Hygiene,2017,32.94574,3114915.82111,Basic service
COL,Colombia,urban,Hygiene,2017,78.29353,30453821.49916,Basic service
COL,Colombia,total,Sanitation,2017,72.66269,35133624.42608,Basic service
COL,Colombia,urban,Sanitation,2017,76.88509,29905979.62298,Basic service
COL,Colombia,total,Drinking water,2017,23.59536,11408749.82061,Basic service
COL,Colombia,rural,Drinking water,2017,44.95086,4249962.94002,Basic service
COL,Colombia,urban,Drinking water,2017,18.40448,7158786.89139,Basic service
COL,Colombia,total,Hygiene,2017,4.03719,1952050.38908,Limited service
COL,Colombia,rural,Hygiene,2017,4.71024,445338.86834,Limited service
COL,Colombia,urban,Hygiene,2017,3.87359,1506711.48157,Limited service
COL,Colombia,total,Sanitation,2017,5.0268,2430540.4561,Limited service
COL,Colombia,rural,Sanitation,2017,3.9379,372315.85953,Limited service
COL,Colombia,urban,Sanitation,2017,5.29148,2058224.55611,Limited service
COL,Colombia,total,Drinking water,2017,0.19303,93331.82395,Limited service
COL,Colombia,rural,Drinking water,2017,0.71372,67479.62776,Limited service
COL,Colombia,urban,Drinking water,2017,0.06646,25852.1922,Limited service
COL,Colombia,total,Hygiene,2017,26.53659,12830883.12554,No handwashing facility
COL,Colombia,rural,Hygiene,2017,62.34402,5894431.41053,No handwashing facility
COL,Colombia,urban,Hygiene,2017,17.83288,6936451.00437,No handwashing facility
COL,Colombia,total,Sanitation,2017,3.50351,1694003.76251,Open defecation
COL,Colombia,rural,Sanitation,2017,14.10099,1333204.25265,Open defecation
COL,Colombia,urban,Sanitation,2017,0.92758,360799.43257,Open defecation
COL,Colombia,total,Drinking water,2017,2.14186,1035624.21818,Surface water
COL,Colombia,rural,Drinking water,2017,9.97439,943047.05405,Surface water
COL,Colombia,urban,Drinking water,2017,0.23801,92577.11103,Surface water
COL,Colombia,total,Sanitation,2017,17.75989,8587202.98191,Safely managed service
COL,Colombia,urban,Sanitation,2017,16.23428,6314646.97529,Safely managed service
COL,Colombia,total,Drinking water,2017,72.93201,35263843.71429,Safely managed service
COL,Colombia,rural,Drinking water,2017,38.82123,3670425.17735,Safely managed service
COL,Colombia,urban,Drinking water,2017,81.22331,31593418.02915,Safely managed service
COL,Colombia,total,Sanitation,2017,1.04712,506298.57109,Unimproved
COL,Colombia,rural,Sanitation,2017,2.63325,248965.63133,Unimproved
COL,Colombia,urban,Sanitation,2017,0.66158,257332.82194,Unimproved
COL,Colombia,total,Drinking water,2017,1.13775,550121.22607,Unimproved
COL,Colombia,rural,Drinking water,2017,5.53981,523771.31298,Unimproved
COL,Colombia,urban,Drinking water,2017,0.06774,26349.78227,Unimproved
COL,Colombia,rural,Sanitation,2018,80.55254,7629949.31944,At least basic
COL,Colombia,total,Hygiene,2018,69.57678,34285321.64734,Basic service
COL,Colombia,rural,Hygiene,2018,32.94574,3120625.31703,Basic service
COL,Colombia,urban,Hygiene,2018,78.29353,31164695.42625,Basic service
COL,Colombia,total,Sanitation,2018,73.39015,36164436.56781,Basic service
COL,Colombia,urban,Sanitation,2018,77.48911,30844497.97763,Basic service
COL,Colombia,total,Drinking water,2018,23.61306,11635800.24567,Basic service
COL,Colombia,rural,Drinking water,2018,45.25725,4286773.7646,Basic service
COL,Colombia,urban,Drinking water,2018,18.4626,7349026.35433,Basic service
COL,Colombia,total,Hygiene,2018,4.03442,1988037.35829,Limited service
COL,Colombia,rural,Hygiene,2018,4.71024,446155.15378,Limited service
COL,Colombia,urban,Hygiene,2018,3.87359,1541882.17132,Limited service
COL,Colombia,total,Sanitation,2018,4.47832,2206780.72837,Limited service
COL,Colombia,rural,Sanitation,2018,3.69606,350091.47161,Limited service
COL,Colombia,urban,Sanitation,2018,4.66447,1856689.2094,Limited service
COL,Colombia,total,Drinking water,2018,0.19572,96443.13278,Limited service
COL,Colombia,rural,Drinking water,2018,0.72592,68759.32569,Limited service
COL,Colombia,urban,Drinking water,2018,0.06955,27683.80889,Limited service
COL,Colombia,total,Hygiene,2018,26.38881,13003602.27999,No handwashing facility
COL,Colombia,rural,Hygiene,2018,62.34402,5905235.62934,No handwashing facility
COL,Colombia,urban,Hygiene,2018,17.83288,7098366.38717,No handwashing facility
COL,Colombia,total,Sanitation,2018,3.27242,1612546.79138,Open defecation
COL,Colombia,rural,Sanitation,2018,13.34182,1263739.69182,Open defecation
COL,Colombia,urban,Sanitation,2018,0.87629,348807.13809,Open defecation
COL,Colombia,total,Drinking water,2018,2.10572,1037635.59215,Surface water
COL,Colombia,rural,Drinking water,2018,9.93537,941079.3912,Surface water
COL,Colombia,urban,Drinking water,2018,0.24257,96556.23503,Surface water
COL,Colombia,total,Sanitation,2018,17.8976,8819393.04372,Safely managed service
COL,Colombia,urban,Sanitation,2018,16.3532,6509380.49482,Safely managed service
COL,Colombia,total,Drinking water,2018,73.12644,36034486.27873,Safely managed service
COL,Colombia,rural,Drinking water,2018,39.09207,3702807.53609,Safely managed service
COL,Colombia,urban,Drinking water,2018,81.22528,32331677.82315,Safely managed service
COL,Colombia,total,Sanitation,2018,0.96151,473803.78439,Unimproved
COL,Colombia,rural,Sanitation,2018,2.40958,228235.51712,Unimproved
COL,Colombia,urban,Sanitation,2018,0.61693,245568.2057,Unimproved
COL,Colombia,total,Drinking water,2018,0.95906,472595.98644,Unimproved
COL,Colombia,rural,Drinking water,2018,4.98939,472595.94265,Unimproved
COL,Colombia,urban,Drinking water,2018,0,0,Unimproved
COL,Colombia,rural,Sanitation,2019,81.78394,7755908.96354,At least basic
COL,Colombia,total,Hygiene,2019,69.72461,34992972.15163,Basic service
COL,Colombia,rural,Hygiene,2019,32.94574,3124380.14248,Basic service
COL,Colombia,urban,Hygiene,2019,78.29353,31868591.83404,Basic service
COL,Colombia,total,Sanitation,2019,74.11631,37197053.47196,Basic service
COL,Colombia,urban,Sanitation,2019,78.09425,31787478.7134,Basic service
COL,Colombia,total,Drinking water,2019,23.62061,11854569.16626,Basic service
COL,Colombia,rural,Drinking water,2019,45.56353,4320978.08603,Basic service
COL,Colombia,urban,Drinking water,2019,18.50824,7533590.87286,Basic service
COL,Colombia,total,Hygiene,2019,4.03169,2023399.63804,Limited service
COL,Colombia,rural,Hygiene,2019,4.71024,446691.9804,Limited service
COL,Colombia,urban,Hygiene,2019,3.87359,1576707.64633,Limited service
COL,Colombia,total,Sanitation,2019,3.92498,1969847.29766,Limited service
COL,Colombia,rural,Sanitation,2019,3.4475,326940.37347,Limited service
COL,Colombia,urban,Sanitation,2019,4.03623,1642906.91367,Limited service
COL,Colombia,total,Drinking water,2019,0.19837,99555.49137,Limited service
COL,Colombia,rural,Drinking water,2019,0.73823,70008.95519,Limited service
COL,Colombia,urban,Drinking water,2019,0.07259,29546.53541,Limited service
COL,Colombia,total,Hygiene,2019,26.2437,13171034.1967,No handwashing facility
COL,Colombia,rural,Hygiene,2019,62.34402,5912340.9774,No handwashing facility
COL,Colombia,urban,Hygiene,2019,17.83288,7258692.50403,No handwashing facility
COL,Colombia,total,Sanitation,2019,3.04673,1529075.49586,Open defecation
COL,Colombia,rural,Sanitation,2019,12.58266,1193265.47516,Open defecation
COL,Colombia,urban,Sanitation,2019,0.82501,335810.00834,Open defecation
COL,Colombia,total,Drinking water,2019,2.07032,1039038.60319,Surface water
COL,Colombia,rural,Drinking water,2019,9.89634,938511.05311,Surface water
COL,Colombia,urban,Drinking water,2019,0.24697,100527.54111,Surface water
COL,Colombia,total,Sanitation,2019,18.03478,9051187.56224,Safely managed service
COL,Colombia,urban,Sanitation,2019,16.47223,6704853.66506,Safely managed service
COL,Colombia,total,Drinking water,2019,73.27192,36773275.65514,Safely managed service
COL,Colombia,rural,Drinking water,2019,39.36292,3732948.36819,Safely managed service
COL,Colombia,urban,Drinking water,2019,81.1722,33040327.10092,Safely managed service
COL,Colombia,total,Sanitation,2019,0.87719,440240.76297,Unimproved
COL,Colombia,rural,Sanitation,2019,2.1859,207298.18783,Unimproved
COL,Colombia,urban,Sanitation,2019,0.57228,232941.84563,Unimproved
COL,Colombia,total,Drinking water,2019,0.83879,420967.16433,Unimproved
COL,Colombia,rural,Drinking water,2019,4.43898,420966.43396,Unimproved
COL,Colombia,urban,Drinking water,2019,0,0,Unimproved
COL,Colombia,rural,Sanitation,2020,83.02207,7854196.03945,At least basic
COL,Colombia,total,Hygiene,2020,69.87018,35585344.72328,Basic service
COL,Colombia,rural,Hygiene,2020,32.94574,3116788.78616,Basic service
COL,Colombia,urban,Hygiene,2020,78.29353,32468555.14777,Basic service
COL,Colombia,total,Sanitation,2020,74.84141,38117224.43037,Basic service
COL,Colombia,urban,Sanitation,2020,78.70051,32637330.52188,Basic service
COL,Colombia,total,Drinking water,2020,23.62779,12033791.06412,Basic service
COL,Colombia,rural,Drinking water,2020,45.86972,4339445.73208,Basic service
COL,Colombia,urban,Drinking water,2020,18.55387,7694345.33618,Basic service
COL,Colombia,total,Hygiene,2020,4.029,2051997.68964,Limited service
COL,Colombia,rural,Hygiene,2020,4.71024,445606.64576,Limited service
COL,Colombia,urban,Hygiene,2020,3.87359,1606391.00194,Limited service
COL,Colombia,total,Sanitation,2020,3.36691,1714788.2016,Limited service
COL,Colombia,rural,Sanitation,2020,3.19221,301994.53668,Limited service
COL,Colombia,urban,Sanitation,2020,3.40676,1412793.62892,Limited service
COL,Colombia,total,Drinking water,2020,0.20101,102375.80866,Limited service
COL,Colombia,rural,Drinking water,2020,0.75063,71012.38581,Limited service
COL,Colombia,urban,Drinking water,2020,0.07563,31363.42141,Limited service
COL,Colombia,total,Hygiene,2020,26.10082,13293319.71773,No handwashing facility
COL,Colombia,rural,Hygiene,2020,62.34402,5897975.66811,No handwashing facility
COL,Colombia,urban,Hygiene,2020,17.83288,7395345.8344,No handwashing facility
COL,Colombia,total,Sanitation,2020,2.82621,1439409.95231,Open defecation
COL,Colombia,rural,Sanitation,2020,11.82349,1118546.32153,Open defecation
COL,Colombia,urban,Sanitation,2020,0.77372,320863.61221,Open defecation
COL,Colombia,total,Drinking water,2020,2.03567,1036780.20576,Surface water
COL,Colombia,rural,Drinking water,2020,9.85732,932539.05773,Surface water
COL,Colombia,urban,Drinking water,2020,0.25136,104241.13635,Surface water
COL,Colombia,total,Sanitation,2020,18.17136,9254795.8482,Safely managed service
COL,Colombia,urban,Sanitation,2020,16.59138,6880491.7674,Safely managed service
COL,Colombia,total,Drinking water,2020,73.41323,37389844.59345,Safely managed service
COL,Colombia,rural,Drinking water,2020,39.63377,3749501.46383,Safely managed service
COL,Colombia,urban,Drinking water,2020,81.11914,33640342.30662,Safely managed service
COL,Colombia,total,Sanitation,2020,0.79411,404444.32159,Unimproved
COL,Colombia,rural,Sanitation,2020,1.96223,185634.10234,Unimproved
COL,Colombia,urban,Sanitation,2020,0.52764,218812.2748,Unimproved
COL,Colombia,total,Drinking water,2020,0.7223,367870.22329,Unimproved
COL,Colombia,rural,Drinking water,2020,3.88856,367872.28214,Unimproved
COL,Colombia,urban,Drinking water,2020,0,0,Unimproved
COL,Colombia,rural,Sanitation,2021,84.26693,7926926.86844,At least basic
COL,Colombia,total,Hygiene,2021,70.01302,36068301.55726,Basic service
COL,Colombia,rural,Hygiene,2021,32.94574,3099180.60848,Basic service
COL,Colombia,urban,Hygiene,2021,78.29353,32969120.12866,Basic service
COL,Colombia,total,Sanitation,2021,75.56522,38928605.31468,Basic service
COL,Colombia,urban,Sanitation,2021,79.30788,33396258.15008,Basic service
COL,Colombia,total,Drinking water,2021,23.67392,12195990.49121,Basic service
COL,Colombia,rural,Drinking water,2021,46.17581,4343723.62227,Basic service
COL,Colombia,urban,Drinking water,2021,18.6472,7852266.28234,Basic service
COL,Colombia,total,Hygiene,2021,4.02637,2074245.86966,Limited service
COL,Colombia,rural,Hygiene,2021,4.71024,443089.20825,Limited service
COL,Colombia,urban,Hygiene,2021,3.87359,1631156.59676,Limited service
COL,Colombia,total,Sanitation,2021,2.8042,1444629.30996,Limited service
COL,Colombia,rural,Sanitation,2021,2.93019,275640.60335,Limited service
COL,Colombia,urban,Sanitation,2021,2.77606,1168988.66377,Limited service
COL,Colombia,total,Drinking water,2021,0.20382,104999.38107,Limited service
COL,Colombia,rural,Drinking water,2021,0.76313,71787.52463,Limited service
COL,Colombia,urban,Drinking water,2021,0.07887,33211.84991,Limited service
